name,path,interpreter,sha256,main_bundle_exec,main_bundle_path,main_bundle_name,main_bundle_identifier,main_bundle_version,main_bundle_short_version_str,bundle_path,bundle_name,bundle_identifier,bundle_version,bundle_short_version_str,homebrew_package_name,homebrew_package_path,homebrew_package_description,homebrew_package_github,homebrew_package_homepage,homebrew_package_latest_stable_version,homebrew_keg_version,cert_sha256,cert_common_name,cert_organization,cert_organizational_unit,cert_valid_from,cert_valid_until
addressbooksyncd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,e166f8c3a4fff0c7d99b800f6db49854c4bea2338113bbd4e15d097162536521,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
locationd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,730da4ffac94c038c062df2f3102dc63e05ad90a5827a87fedb475ea8f795f34,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
diagnosticd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,87d554683c2fff10385d9bbaccede8022e538a6406bacc910bb23c89a52e50a5,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
nanoregistrylaunchd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,70074fbb7e9f5eb8a5e7f7678932d486a41f95a8f4687803be6528f78ac705fc,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
security-sysdiagnose,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,323ce57c21a8b0c7ca3d597642760d84963ba4cc5aa4f3c9765ebafdaf5f9b74,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
pkd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,2fff47aab43fd12ba4ae82d2e7ffe140b67053313947e091cc0be4cfa077646b,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
eventkitsyncd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,2f372e5b29adfa2173103e0f94fa560c625c74b0756c83ccfd0ae1220428590f,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
gamed,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,095bc39b7b441de5f4897851fc867c2c7ebe73cc354089ad3924ab27900df4b1,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
lsd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,59972e9e1018f55ca49948f9a4a1a208bdc7f94480b2a0fabe8899e8b1fcac66,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
backboardd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,7781c01bf9983274a93f040ef746060110d52afb5eccd2e1416b9141bf63ea5a,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
xpccachectl,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,9b2423124b602625e9f3935c8231bcd8a11ee6d9fbc753f38a4e5d3b16ca34a6,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
trustd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,64d1c01bf02f4bbcca81774ae2e316056db9ff0d8a1a2185d673b765e0b234e4,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
nsurlsessiond,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,2cf8b4ad06c77422e5daf22bf7f147767076dd020f0fdf797ce9d49a2f2cc9d5,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
xpcproxy_sim,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,bd24fddb6c611b776f4ff3c6e424b6a38cbefe2421372ace774340dbbc59b3a3,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
installd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,39edfcb96e71f986aab268e3a4d9ac863effa1bd86396660cd13310bb9563346,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
rapportd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,77136ffd37689768cfab906fff046f41115bff86940437bf4c4abe245cd81458,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
mobileassetd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,dff270334ff93a380e23c6d0e4e12709bd03b8ed192ea120476cf05eeb4e2b39,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
siriknowledged,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,e2a9f4c5cecff49c1c846b3846005006b519c34a1280dda348ebeecb1d980689,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
nanoregistryd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,26da53cb9030af7b8485a7629ff7db03dac17d4386c1b63a50cfb3125c4e5111,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
UserEventAgent,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,0b0c7e150e1ef129ed35c629080b557821090553e5967afa4ddfbafd077ffc63,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
wcd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,5b48c95d4a36d85436f33f02d688e87e55141f2d9b18b5223546b5aafafd5d81,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
MobileGestaltHelper,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,810862bb11d329b053b112d70c06912de4ada8d0a1a88384e47dda902024941c,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
assertiond,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,7d460e76e44db0bfcb568e4b61a5b5875b4e76f6017896e148e7a04e76a5c9f6,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
rtcreportingd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,e9487f65e686fe7a1545c7dd89fb3fd7e8ffdebaa40b3a7522e0515a28de668e,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
securityd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/libexec,,06ca89b12fdd23865e1e0aa38a3827298406d87d799a087bd89e39046092af7c,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
_iokitsimd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/sbin,/bin/sh,31ab26fae02448db039934d9fdbb8f94b4a1fd305824577c3b2115e3c1619132,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
aslmanager,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/sbin,,06df2648bec348a8aa64186e1befba05d8b53688f6047e86981a4a5953d390a3,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
syslogd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/sbin,,4b155fec537d250817b1abb6a26a9375e050bcde18e57c2be20d938069ca7823,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
filecoordinationd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/sbin,,eac4678ebbd92651657b290418896273043409a1fb800cc077bb99b11d04e007,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
distnoted,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/sbin,,47f8691f2dc5f410f5edf2bc946c4a3175594af95bcdf88233a37451815b4bf7,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
notifyd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/sbin,,825a29ae32d30b61b8334b53813b835ec7cc935fafaf86e6a354065441e7276d,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
cfprefsd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/sbin,,d235daff8e04872f606d6cd7a21ef94ac060b1608d2f67d97f8a07158ae16ba6,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
iokitsimd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/usr/sbin,,09edf15121d542ed7e7ba176327686c33ed866c7491756bfce6223dffa1c1d28,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
launchctl,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/bin,,61157cc26c3665a7cd4f3400ecbcbd42c1474acf227fd82e402f1a1f59112af2,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
launchd_sim_trampoline,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/sbin,,c6a30a1bcc3b7d5db6b36ceed35f66f93ebcc1ac051b9341117e6ef90318c354,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
launchd_sim,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/sbin,,164b5b7cb90313721c02a999c0ada8b9bb72ad3ca91d803ca93d07f2dc27f0a3,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
WK,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/Library/Application Support/WatchKit,,713a7695646c38c36a3f332f6399d24c6e1280bdbd2a4d8d7b2f6066e08e1cb8,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
EscrowSecurityAlert,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/CoreServices/EscrowSecurityAlert.app,,32c176debc3f5a560c479f8b873556f2e265b6f01e788a4fdae95241545a2f8c,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
vot,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/CoreServices/VoiceOverTouch.app,,aa1233018e9085051e49850698078ca5ddc23b82f2555899792fd5548d2ebb23,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
AppleIDAuthAgent,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/CoreServices,,9c9523efeafb0315e741064360641ff1f4f7495d1f7ad9626adbabc51164323a,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
Carousel,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/CoreServices/Carousel.app,,b4b4631c2709ac490bb6d3885b4deb8ac265c72fbfc44038b966e956811b8038,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
com.apple.NanoMaps.appremoval,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/AppRemovalServices/com.apple.NanoMaps.appremoval.xpc,,45c22c5682740fa4879d230c84ed11d7f5986d919eb70490bd3884a5897a5562,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
XPCAppRemovalService-watchos,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/AppRemovalServices/XPCAppRemovalService-watchos.xpc,,f8f7315dd8a28395a516c2a3692cbfa9d486c0dca0cbb20e073495364095ff7e,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
IMTranscoderAgent,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/PrivateFrameworks/IMTranscoding.framework/IMTranscoderAgent.xpc,,440103d54c17f64e3dc03421343b90489953b1cdf53ac5412eea8406187235d6,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
nanotimekitd,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/PrivateFrameworks/NanoTimeKit.framework,,8729fade4a9c5c7e48902ae756239ace8de2f15f8ee2807cfda2b62c352b9055,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
CloudPhotoDerivativeGenerator,/Applications/Xcode.app/Contents/Developer/Platforms/WatchOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/watchOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/PrivateFrameworks/CloudPhotoServices.framework/Support,,238b8a6afbb0392d107e682a7e51fcb4cb10dd204d22df3ed8d475af43390adf,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
